id,pali,selected_pali_word,sutta_number,sutta_name,class_example
18689,opaneyyika,opaneyyiko,sn12.41,pañcaverabhayasuttaṃ,"dhamme aveccappasādena samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko <b>opaneyyiko</b> paccattaṃ veditabbo viññūhī'ti."
43137,parāyana 1,parāyano,sn12.41,pañcaverabhayasuttaṃ,"khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhi<b>parāyano</b>'ti."
59672,samādhisaṃvattanika,samādhisaṃvattanikehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi <b>samādhisaṃvattanikehi</b>.
60611,sambodhiparāyana,sambodhiparāyano,sn12.41,pañcaverabhayasuttaṃ,"so ākaṅkhamāno attanā'va attānaṃ byākareyya, khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato <b>sambodhiparāyano</b>'ti."
62384,sāmīcippaṭipanna,sāmīcippaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, <b>sāmīcippaṭipanno</b> bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
64140,suppaṭipanna,suppaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, <b>suppaṭipanno</b> bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
64349,surā,surā,sn12.41,pañcaverabhayasuttaṃ,"musāvādī ... <b>surā</b>merayamajjapamādaṭṭhāyī <b>surā</b>-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, <b>surā</b>merayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
64373,surāmerayamajjapamādaṭṭhāna,surā-meraya-majja-pamādaṭṭhāna,sn12.41,pañcaverabhayasuttaṃ,"surāmerayamajjapamādaṭṭhāyī <b>surāmerayamajjapamādaṭṭhāna</b>-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati"
14407,ujuppaṭipanna,ujuppaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"suppaṭipanno bhagavato sāvakasaṅgho, <b>ujuppaṭipanno</b> bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
70422,vera,veraṃ,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, pāṇ'ātipātī pāṇ'ātipātapaccayā diṭṭhadhammikam'pi bhayaṃ <b>veraṃ</b> pasavati, samparāyikam'pi bhayaṃ <b>veraṃ</b> pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, pāṇ'ātipātā paṭiviratassa evaṃ taṃ bhayaṃ <b>veraṃ</b> vūpasantaṃ hoti."
67799,viññuppasattha,viññuppasatthehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi <b>viññuppasatthehi</b> aparāmaṭṭhehi samādhisaṃvattanikehi.
3758,anabhinandita,anabhinanditā,sn12.51,parivīmaṃsanasuttaṃ,"so sukhaṃ ce vedanaṃ vedayati, sā aniccā'ti pajānāti, anajjhositā'ti pajānāti, <b>anabhinanditā</b>'ti pajānāti."
3783,anabhisañcetayanta,anabhisañcetayanto,sn12.51,parivīmaṃsanasuttaṃ,"anabhisaṅkharonto <b>anabhisañcetayanto</b> na kiñci loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati."
3782,anabhisaṅkharonta,anabhisaṅkharonto,sn12.51,parivīmaṃsanasuttaṃ,"<b>anabhisaṅkharonto</b> anabhisañcetayanto na kiñci loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati."
3497,anajjhosita,anajjhositā,sn12.51,parivīmaṃsanasuttaṃ,"so sukhaṃ ce vedanaṃ vedayati, sā aniccā'ti pajānāti, <b>anajjhositā</b>'ti pajānāti, anabhinanditā'ti pajānāti."
11806,āneñja 2,āneñjaṃ,sn12.51,parivīmaṃsanasuttaṃ,<b>āneñjaṃ</b> ce saṅkhāraṃ abhisaṅkharoti <b>āneñj</b>'ūpagaṃ hoti viññāṇaṃ.
6697,apuñña 1,apuññaṃ,sn12.51,parivīmaṃsanasuttaṃ,"<b>apuññaṃ</b> ce saṅkhāraṃ abhisaṅkharoti, <b>apuññ</b>'ūpagaṃ hoti viññāṇaṃ."
10561,avijjāvirāga,avijjāvirāgā,sn12.51,parivīmaṃsanasuttaṃ,"yato kho, bhikkhave, bhikkhuno avijjā pahīnā hoti vijjā uppannā, so <b>avijjāvirāgā</b> vijj'uppādā n'eva puññ'ābhisaṅkhāraṃ abhisaṅkharoti na apuññ'ābhisaṅkhāraṃ abhisaṅkharoti na āneñj'ābhisaṅkhāraṃ abhisaṅkharoti."
18047,esevanto,es'ev'anto,sn12.51,parivīmaṃsanasuttaṃ,"saddahatha me taṃ, bhikkhave, adhimuccatha, nikkaṅkhā ettha hotha nibbicikicchā. <b>es'ev'anto</b> dukkhassā'ti."
28594,jīvita 1,jīvita,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, <b>jīvita</b>pariyantikaṃ vedanaṃ vedayamāno <b>jīvita</b>pariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
28606,jīvitapariyādāna,jīvitapariyādānā,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ <b>jīvitapariyādānā</b> idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
28605,jīvitapariyantika,jīvitapariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, <b>jīvitapariyantikaṃ</b> vedanaṃ vedayamāno <b>jīvitapariyantikaṃ</b> vedanaṃ vedayāmī'ti pajānāti."
21185,kāyapariyantika,kāyapariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so <b>kāyapariyantikaṃ</b> vedanaṃ vedayamāno <b>kāyapariyantikaṃ</b> vedanaṃ vedayāmī'ti pajānāti, jīvitapariyantikaṃ vedanaṃ vedayamāno jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
43942,pariyādāna 1,pariyādānā,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvita<b>pariyādānā</b> idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
43937,pariyantika,pariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so kāya<b>pariyantikaṃ</b> vedanaṃ vedayamāno kāya<b>pariyantikaṃ</b> vedanaṃ vedayāmī'ti pajānāti, jīvita<b>pariyantikaṃ</b> vedanaṃ vedayamāno jīvita<b>pariyantikaṃ</b> vedanaṃ vedayāmī'ti pajānāti."
58980,sabbaso 1,sabbaso,sn12.51,parivīmaṃsanasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu <b>sabbaso</b> sammā dukkhakkhayāya paṭipanno jarāmaraṇanirodhāya."
58996,sabbavedayita,sabbavedayitāni,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva <b>sabbavedayitāni</b> anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
62546,sāruppa,sāruppa,sn12.51,parivīmaṃsanasuttaṃ,"so jarāmaraṇañ'ca pajānāti, jarāmaraṇasamudayañ'ca pajānāti, jarāmaraṇanirodhañ'ca pajānāti, yā ca jarāmaraṇa-nirodha-<b>sāruppa</b>-gāminī paṭipadā tañ'ca pajānāti, tathā paṭipanno ca hoti anudhammacārī, ayaṃ vuccati, bhikkhave, bhikkhu sabbaso sammā dukkhakkhayāya paṭipanno jarāmaraṇanirodhāya."
63119,sītībhavati,sītībhavissanti,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni <b>sītībhavissanti</b>, sarīrāni avasissantīti pajānāti."
15236,uddhaṃ 3,uddhaṃ,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā <b>uddhaṃ</b> jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
15209,uddharati 1,uddharitvā,sn12.51,parivīmaṃsanasuttaṃ,"seyyathā'pi, bhikkhave, puriso kumbhakārapākā uṇhaṃ kumbhaṃ <b>uddharitvā</b> same bhūmibhāge paṭisisseyya."
70305,vedayamāna,vedayamāno,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ <b>vedayamāno</b> kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, jīvitapariyantikaṃ vedanaṃ <b>vedayamāno</b> jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
30323,tāla 1.1,,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa <b>tāl</b>'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo."
4937,anuppādadhamma,anuppādadhammo,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa tāl'āvatthukato anabhāvaṃkato āyatiṃ <b>anuppādadhammo</b>."
44810,pavaḍḍhati 1,pavaḍḍhati,sn12.55,mahārukkhasuttaṃ,"upādāniyesu, bhikkhave, dhammesu assād'ānupassino viharato taṇhā <b>pavaḍḍhati</b>."
30349,tālāvatthukata,tāl'āvatthukato,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa <b>tāl'āvatthukato</b> anabhāvaṃkato āyatiṃ anuppādadhammo."
14370,ucchinnamūla,ucchinnamūlo,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho <b>ucchinnamūlo</b> assa tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo."
66757,vātātapa,vāt'ātape,sn12.55,mahārukkhasuttaṃ,"so taṃ rukkhaṃ khaṇḍ'ākhaṇḍikaṃ chindeyya, khaṇḍ'ākhaṇḍikaṃ chinditvā phāleyya, phāletvā sakalikaṃ sakalikaṃ kareyya, sakalikaṃ sakalikaṃ karitvā <b>vāt'ātape</b> visoseyya, <b>vāt'ātape</b> visosetvā agginā ḍaheyya, agginā ḍahetvā masiṃ kareyya."
69375,visoseti,visoseyya,sn12.55,mahārukkhasuttaṃ,"sakalikaṃ sakalikaṃ karitvā vāt'ātape <b>visoseyya</b>, vāt'ātape visosetvā agginā ḍaheyya, agginā ḍahetvā masiṃ kareyya."
13639,iddha,iddha,sn12.65,nagarasuttaṃ,tadassa nagaraṃ aparena samayena <b>iddhañ</b>'c'eva phītañ'ca bāhujaññaṃ ākiṇṇamanussaṃ vuddhivepullappattaṃ.
47745,phīta,phīta,sn12.65,nagarasuttaṃ,tadassa nagaraṃ aparena samayena iddhañ'c'eva <b>phītañ</b>'ca bāhujaññaṃ ākiṇṇamanussaṃ vuddhivepullappattaṃ.
56789,saṅkhāranirodhagāmī,saṅkhāranirodhagāminiṃ,sn12.65,nagarasuttaṃ,"saṅkhāre abbhaññāsiṃ, saṅkhārasamudayaṃ abbhaññāsiṃ, saṅkhāranirodhaṃ abbhaññāsiṃ, <b>saṅkhāranirodhagāminiṃ</b> paṭipadaṃ abbhaññāsiṃ."
11940,āpānīya,āpānīya,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, <b>āpānīya</b>kaṃso vaṇṇasampanno gandhasampanno rasasampanno."
11941,āpānīyakaṃsa,āpānīyakaṃso,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, <b>āpānīyakaṃso</b> vaṇṇasampanno gandhasampanno rasasampanno."
24349,gandhasampanna,gandhasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso vaṇṇasampanno <b>gandhasampanno</b> rasasampanno."
20396,kammāsadhamma,kammāsadhammaṃ,sn12.66,sammasasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā kurūsu viharati <b>kammāsadhammaṃ</b> nāma kurūnaṃ nigamo."
22524,kurū,kurū,sn12.66,sammasasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>kurūsu</b> viharati kammāsadhammaṃ nāma kurūnaṃ nigamo."
46156,pipāsita,pipāsito,sn12.66,sammasasuttaṃ,atha puriso āgaccheyya ghamm'ābhitatto ghammapareto kilanto tasito <b>pipāsito</b>.
61424,sahasā 1,sahasā,sn12.66,sammasasuttaṃ,"so taṃ āpānīyakaṃsaṃ <b>sahasā</b> appaṭisaṅkhā piveyya, nappaṭinissajjeyya."
65894,vaṇṇa 1.01,vaṇṇasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso <b>vaṇṇa</b>sampanno gandhasampanno rasasampanno."
65937,vaṇṇasampanna,vaṇṇasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso <b>vaṇṇasampanno</b> gandhasampanno rasasampanno."
