id,pali,selected_pali_word,class_source,extra,class_example,english_translation
29559,tato 1,tato,MN62 (simpl),,"atha kho āyasmā rāhulo, ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisitvā, <b>tato</b> paṭinivattitvā aññatarasmiṃ rukkhamūle nisīditvā","And then, after entering the village for alms food [and] coming back from that, [and] having sat down at the foot of a certain tree, Venerable Rāhula now face-to-face with the Blessed One, was instructed by exhortation."
29586,tattha 1,,,,,
29801,tadahujāta,tad'ahujātā,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na petī na tiracchānagatā. antamaso <b>tad'ahujātā</b> api dārikā, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
30164,tassa 2,tassa,SN15.1,,"ayaṃ me mātā, <b>tassa</b> me mātu ayaṃ mātā iti, apariyādinnā eva bhikkhave, tassa purisassa mātumātaro assu.","""This [is] my mother, this [is] the mother of my mother""; [the sequence] of that man's mothers' mothers would not even be exhausted."
30178,tassā 2,tassā,SN15.1,,"ayaṃ me mātā, <b>tassā</b> me mātu ayaṃ mātā iti, apariyādinnā va bhikkhave, tassa purisassa mātumātaro assu.","""This [is] my mother, this [is] the mother of my mother""; [the sequence] of that man's mothers' mothers would not even be exhausted."
30247,tā 1.2,tā,SN47.10,,āyasmā ānando <b>tā</b> bhikkhuniyo dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā pakkāmi,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
30371,tāva 1,,,,,
30749,tiracchānagatā,tiracchānagatā,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na petī na <b>tiracchānagatā</b>. antamaso tad'ahujātā api dārikā, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
31196,tejodhātu 1,tejodhātuṃ,SN6.5,,atha kho bhagavā tassa brahmuno upari vehāsaṃ pallaṅkena nisīdi <b>tejodhātuṃ</b> samāpajjitvā,"And then the Blessed One, having attained the fire element, sat above that god in the sky in a cross-legged sitting posture."
31218,tena 3,tena,AN2.16,,atha kho aññataro brāhmaṇo yena bhagavā <b>tena</b> upasaṅkami. upasaṅkamitvā bhagavatā saddhiṃ sammodi,"After that, a certain brahmin approached the Blessed One. Having approached, he exchanged pleasantries with the Blessed One."
31220,tenañjaliṃ,tenañjaliṃ,UD45,,āyasmā ānando uṭṭhāya āsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā <b>tenañjaliṃ</b> paṇāmetvā bhagavantaṃ etadavoca.,"Venerable Ananda, rising from his seat and adjusting his upper robe over one shoulder, stretched out his palms towards the Blessed One and said this."
31221,tenañjaliṃ paṇāmetvā,tenañjaliṃ paṇāmetvā,UD45,,āyasmā ānando uṭṭhāya āsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā <b>tenañjaliṃ paṇāmetvā</b> bhagavantaṃ etadavoca.,"Venerable Ananda, rising from his seat and adjusting his upper robe over one shoulder, stretched out his palms towards the Blessed One and said this."
31236,tenupasaṅkami,ten'upasaṅkami,UD45,,mahāmoggallāno taṃ puggalaṃ bāhāyaṃ gahetvā nikkhāmetvā yena bhagavā <b>ten'upasaṅkami</b>.,"The Great Mogallana seized that person by the arm, expelled (him), then approached the Blessed One."
31693,dakkhiṇa 1,dakkhiṇena,MN107,,rattiyā majjhimaṃ yāmaṃ <b>dakkhiṇena</b> passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,"In the middle watch of the night, you should make the lion's pose, [lying] on the right flank, placing [one] foot on the [other] foot, mindful, fully knowing, having noted in the mind the wake-up time."
32331,dārikā,dārikā,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na petī na tiracchānagatā. antamaso tad'ahujātā api <b>dārikā</b>, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
33693,dubbalya,dubbalyaṃ,VIN PAT PA 1,,yo pana bhikkhu sikkhaṃ apaccakkhāya <b>dubbalyaṃ</b> anāvikatvā methunaṃ dhammaṃ paṭiseveyya pārājiko hoti asaṃvāso,"And whichever monk, not renouncing the training, and not having disclosed his weakness, should engage in sexual activity, (that monk) is defeated and excommunicated."
33911,dūrama,dūramaṃ,DHP87 (simpl),,"kaṇhaṃ dhammaṃ vippahāya, sukkaṃ bhāve paṇḍito, okā anokaṃ āgamma, viveke yattha <b>dūramaṃ</b>.","A wise person, completely abandoning dark qualities, would cultivate pure [qualities], coming from home to homelessness, [living] in seclusion, where [it is] difficult to find delight."
34955,dhammānupassī,dhammānupassī,DN22.1,,dhammesu <b>dhammānupassī</b> viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṃ,"One who watches mental phenomena lives among the phenomena ardent, knowing clearly, mindful, removing craving and mental suffering towards the world."
34980,dhammiyā kathāya,dhammiyā kathāya,SN47.10,,āyasmā ānando tā bhikkhuniyo <b>dhammiyā kathāya</b> sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā pakkāmi,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
34983,dhammī 1,dhammiyā,SN47.10,,āyasmā ānando tā bhikkhuniyo <b>dhammiyā</b> kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā pakkāmi,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
35037,dhātu 1,dhātuyā,MN43,,"dve kho, āvuso, paccayā animittāya cetovimuttiyā samāpattiyā, sabbanimittānaṃ ca amanasikāro, animittāya ca <b>dhātuyā</b> manasikāro.","Friend, [there are] indeed two supporting conditions for the attainment of the signless liberation of mind: non-attention to all objects and attention to the signless state."
35159,dhītar,dhītā,SN1.39,,atha kho pajjunnassa <b>dhītā</b> abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ mahāvanaṃ obhāsetvā,"And then, when the night had progressed, the daughter of the god of rain, stunningly beautiful, having illuminated almost the entire great wood [approached the Blessed One]."
36427,nāma 2,nāmagottāni,UD45,,mahānadiyo mahāsamuddaṃ patvā jahanti purimāni <b>nāmagottāni</b>,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
36430,nāma 4,nāmagottāni,UD45,,mahānadiyo mahāsamuddaṃ patvā jahanti purimāni <b>nāmagottāni</b>,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
36440,nāmagotta,nāmagottāni,UD45,,mahānadiyo mahāsamuddaṃ patvā jahanti purimāni <b>nāmagottāni</b>,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
36516,nārī,nārīsu,DHP284,yes,"yāva hi vanatho na chijjati, aṇumatto api narassa <b>nārīsu</b>, paṭibaddhamano eva tāva so, vaccho khīrapako va mātari.","Indeed, as long as desire is not cut off, even the smallest, of a man enamoured with regard to women, just to that extent he [is] like a suckling calf towards [its] mother."
36791,nikkhāmetvā,nikkhāmetvā,UD45,,mahāmoggallāno taṃ puggalaṃ bāhāyaṃ gahetvā <b>nikkhāmetvā</b> yena bhagavā ten'upasaṅkami.,"The Great Mogallana seized that person by the arm, expelled (him), then approached the Blessed One."
36804,nikkhipati 3,nikkhipeyya,VIN PAT NP 3 (simpl),yes,"no ce assa pāripūri, māsaparamaṃ so bhikkhu taṃ cīvaraṃ <b>nikkhipeyya</b>, ce assa ūnassa pāripūriyā paccāsā.","If it [i.e. the robe-cloth] should not be [enough] for completion, that monk should set [it] aside for a month at the most if there should be the expectation for the completion of the deficiency"
38156,nisajja,nisajja,AN8.30,,<b>nisajja</b> kho bhagavā bhikkhū āmantesi,"Having sat down, the Blessed One addressed the monks."
39088,pakkāmi 1,pakkāmi,SN47.10,,āyasmā ānando tā bhikkhuniyo dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā <b>pakkāmi</b>,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
39184,pageva 1,pag'eva,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na petī na tiracchānagatā. antamaso tad'ahujātā api dārikā, <b>pag'eva</b> mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
39193,paggaṇhāti 3,paggaṇhāti,DN22.18,yes,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ <b>paggaṇhāti</b> padahati,"He strives, applies [his] mind, arouses effort, exerts himself, [and] generates approval for the non-confusion, increase by development, persistence, maturity, and completion of wholesome qualities that have arisen."
39398,paccayaṃ karitvā,paccayaṃ karitvā,VIN PAT PC 42,,"ekakassa me kathā vā nisajjā vā phāsu hotī'ti, etaṃ eva <b>paccayaṃ karitvā</b> anaññaṃ, pācittiyaṃ.","""There is ease for me talking or sitting down by myself;"" having made this just for that reason, [and] no other, [this is] an offence requiring confession."
39462,paccāsā,paccāsā,VIN PAT NP 3 (simpl),yes,"no ce assa pāripūri, māsaparamaṃ so bhikkhu taṃ cīvaraṃ nikkhipeyya, ce assa ūnassa pāripūriyā <b>paccāsā</b>.","If it [i.e. the robe-cloth] should not be [enough] for completion, that monk should set [it] aside for a month at the most if there should be the expectation for the completion of the deficiency"
39738,pajjunna 1,pajjunnassa,SN1.39,,atha kho <b>pajjunnassa</b> dhītā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ mahāvanaṃ obhāsetvā,"And then, when the night had progressed, the daughter of the god of rain, stunningly beautiful, having illuminated almost the entire great wood [approached the Blessed One]."
39751,pañca,pañca,AN5.207,,"ime kho, bhikkhave, <b>pañca</b> ānisaṃsā yāguyā.","Indeed, monks, these are the five benefits of rice porridge."
39898,pañcavaggiya,pañcavaggiye,SN22.59,,ekaṃ samayaṃ bhagavā bārāṇasiyaṃ viharati isipatane migadāye. tatra kho bhagavā <b>pañcavaggiye</b> bhikkhū āmantesi,"On one occasion, the Blessed One was dwelling in Varanasi, in the Deer Park at Isipatana. There, the Blessed One addressed the monks belonging to the group of five."
40512,paṭinivattitvā,paṭinivattitvā,MN62 (simpl),,"atha kho āyasmā rāhulo, ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisitvā, tato <b>paṭinivattitvā</b> aññatarasmiṃ rukkhamūle nisīditvā","And then, after entering the village for alms food [and] coming back from that, [and] having sat down at the foot of a certain tree, Venerable Rāhula now face-to-face with the Blessed One, was instructed by exhortation."
40647,paṭibaddhamana,paṭibaddhamano,DHP284,yes,"yāva hi vanatho na chijjati, aṇumatto api narassa nārīsu, <b>paṭibaddhamano</b> eva tāva so, vaccho khīrapako va mātari.","Indeed, as long as desire is not cut off, even the smallest, of a man enamoured with regard to women, just to that extent he [is] like a suckling calf towards [its] mother."
40945,paṭisevati 1,paṭiseveyya,VIN PAT PA 1,,yo pana bhikkhu sikkhaṃ apaccakkhāya dubbalyaṃ anāvikatvā methunaṃ dhammaṃ <b>paṭiseveyya</b> pārājiko hoti asaṃvāso,"And whichever monk, not renouncing the training, and not having disclosed his weakness, should engage in sexual activity, (that monk) is defeated and excommunicated."
41035,paṭivineti,paṭivineti,AN5.207,,"khuddaṃ paṭihanati, pipāsaṃ <b>paṭivineti</b>, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā.","It wards off hunger, dispels thirst, settles wind, purifies the bladder, [and] digests remnants of undigested food. Indeed, monks, these are the five benefits of rice porridge."
41102,paṭihanati 1,paṭihanati,AN5.207,,"khuddaṃ <b>paṭihanati</b>, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā.","It wards off hunger, dispels thirst, settles wind, purifies the bladder, [and] digests remnants of undigested food. Indeed, monks, these are the five benefits of rice porridge."
41150,paṭhama 1,paṭhamaṃ,MN39,,"vivicca kāmehi vivicca akusalehi dhammehi, <b>paṭhamaṃ</b> jhānaṃ upasampajja viharati","Having separated from sense pleasures and unwholesome mental states, he arrives at the first stage of meditation and remains there."
41538,paṇāmetvā 2,paṇāmetvā,UD45,,āyasmā ānando uṭṭhāya āsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ <b>paṇāmetvā</b> bhagavantaṃ etadavoca.,"Venerable Ananda, rising from his seat and adjusting his upper robe over one shoulder, stretched out his palms towards the Blessed One and said this."
41552,paṇidhāya 1,paṇidhāya,MN118,,"idha bhikkhu pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ <b>paṇidhāya</b>, parimukhaṃ satiṃ upaṭṭhapetvā.","Here, a monk, having folded [his legs] in the cross-legged sitting position, directing [his] body [to sit] erectly, he establishes mindfulness as first priority."
41984,patvā 1,patvā,UD45,,mahānadiyo mahāsamuddaṃ <b>patvā</b> jahanti purimāni nāmagottāni,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
42110,padahati 1,padahati,DN22.18,yes,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti <b>padahati</b>,"He strives, applies [his] mind, arouses effort, exerts himself, [and] generates approval for the non-confusion, increase by development, persistence, maturity, and completion of wholesome qualities that have arisen."
42469,pabbajati,pabbajeyyāmi,MN27 (simpl),,yan'nūn'āhaṃ kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ <b>pabbajeyyāmi</b>,"Having shaved hair and beard, and having clothed myself in brown robes, let me go forth from the household life to homelessness. [What if I shave hair and beard, clothe myself in brown robes and go forth?]"
43897,parimukhaṃ 1,parimukhaṃ,MN118,,"idha bhikkhu pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, <b>parimukhaṃ</b> satiṃ upaṭṭhapetvā.","Here, a monk, having folded [his legs] in the cross-legged sitting position, directing [his] body [to sit] erectly, he establishes mindfulness as first priority."
44042,pariyodapeti 1,pariyodapeyya,DHP88,yes,"tatra abhiratiṃ iccheyya, hitvā kāme akiñcano, <b>pariyodapeyya</b> attānaṃ, cittaklesehi paṇḍito.","A wise person, possession-less, would wish for pleasure in that place, having abandoned sensual pleasures, he would purify himself from mental defilements."
44560,pallaṅka 2,pallaṅkena,SN6.5,,atha kho bhagavā tassa brahmuno upari vehāsaṃ <b>pallaṅkena</b> nisīdi tejodhātuṃ samāpajjitvā,"And then the Blessed One, having attained the fire element, sat above that god in the sky in a cross-legged sitting posture."
44564,pallaṅkena,pallaṅkena,SN6.5,,atha kho bhagavā tassa brahmuno upari vehāsaṃ <b>pallaṅkena</b> nisīdi tejodhātuṃ samāpajjitvā,"And then the Blessed One, having attained the fire element, sat above that god in the sky in a cross-legged sitting posture."
44732,passa 1.1,,,,,
44968,pavisati,,,,,
45272,pāceti,pāceti,AN5.207,,"khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ <b>pāceti</b>. ime kho, bhikkhave, pañca ānisaṃsā yāguyā.","It wards off hunger, dispels thirst, settles wind, purifies the bladder, [and] digests remnants of undigested food. Indeed, monks, these are the five benefits of rice porridge."
45758,pārājika 1,pārājiko,VIN PAT PA 1,,yo pana bhikkhu sikkhaṃ apaccakkhāya dubbalyaṃ anāvikatvā methunaṃ dhammaṃ paṭiseveyya <b>pārājiko</b> hoti asaṃvāso,"And whichever monk, not renouncing the training, and not having disclosed his weakness, should engage in sexual activity, (that monk) is defeated and excommunicated."
45802,pāripūrī,pāripūriyā,DN22.18,yes,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya <b>pāripūriyā</b> chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,"He strives, applies [his] mind, arouses effort, exerts himself, [and] generates approval for the non-confusion, increase by development, persistence, maturity, and completion of wholesome qualities that have arisen."
46155,pipāsā,pipāsaṃ,AN5.207,,"khuddaṃ paṭihanati, <b>pipāsaṃ</b> paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā.","It wards off hunger, dispels thirst, settles wind, purifies the bladder, [and] digests remnants of undigested food. Indeed, monks, these are the five benefits of rice porridge."
47001,purima 1,purimāni,UD45,,mahānadiyo mahāsamuddaṃ patvā jahanti <b>purimāni</b> nāmagottāni,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
47071,purisamati,purisamatiṃ,VIN PAT SA 5,,yo pana bhikkhu sañcarittaṃ samāpajjeyya itthiyā vā <b>purisamatiṃ</b> purisassa vā itthimatiṃ,If any monk should engage in carrying proposals of man's intention to a woman or woman's intention to a man
47285,petī,petī,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na <b>petī</b> na tiracchānagatā. antamaso tad'ahujātā api dārikā, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
48268,bārāṇasī,bārāṇasiyaṃ,SN22.59,,ekaṃ samayaṃ bhagavā <b>bārāṇasiyaṃ</b> viharati isipatane migadāye. tatra kho bhagavā pañcavaggiye bhikkhū āmantesi,"On one occasion, the Blessed One was dwelling in Varanasi, in the Deer Park at Isipatana. There, the Blessed One addressed the monks belonging to the group of five."
48903,brahma 1,brahmuno,SN6.5,,atha kho bhagavā tassa <b>brahmuno</b> upari vehāsaṃ pallaṅkena nisīdi tejodhātuṃ samāpajjitvā,"And then the Blessed One, having attained the fire element, sat above that god in the sky in a cross-legged sitting posture."
49133,bhagavatā,bhagavatā,AN2.16,,atha kho aññataro brāhmaṇo yena bhagavā tena upasaṅkami. upasaṅkamitvā <b>bhagavatā</b> saddhiṃ sammodi,"After that, a certain brahmin approached the Blessed One. Having approached, he exchanged pleasantries with the Blessed One."
49849,bhāveti,bhāve,DHP87 (simpl),,"kaṇhaṃ dhammaṃ vippahāya, sukkaṃ <b>bhāve</b> paṇḍito, okā anokaṃ āgamma, viveke yattha dūramaṃ.","A wise person, completely abandoning dark qualities, would cultivate pure [qualities], coming from home to homelessness, [living] in seclusion, where [it is] difficult to find delight."
49901,bhikkhunī,bhikkhuniyo,SN47.10,,āyasmā ānando tā <b>bhikkhuniyo</b> dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā pakkāmi,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
49930,bhikkhusaṅgha,bhikkhusaṅgho,VIN PAT SA,,ciṇṇamānatto bhikkhu yattha siyā vīsatigaṇo <b>bhikkhusaṅgho</b> tattha so bhikkhu abbhetabbo.,"A monk who has performed penance, where there could be a community of twenty monks, in that place he should be rehabilitated."
50011,bhiyyobhāva,bhiyyobhāvāya,DN22.18,yes,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya <b>bhiyyobhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,"He strives, applies [his] mind, arouses effort, exerts himself, [and] generates approval for the non-confusion, increase by development, persistence, maturity, and completion of wholesome qualities that have arisen."
50445,makkaṭa,makkaṭo,SN12.61,,seyyathāpi <b>makkaṭo</b> araññe sākhaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati,"Just like a monkey in the forest [who] grabs hold of a branch, releases it, then grabs hold of another and after releasing it, grabs hold of another."
50740,majjhima 1,majjhimaṃ,MN107,,rattiyā <b>majjhimaṃ</b> yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,"In the middle watch of the night, you should make the lion's pose, [lying] on the right flank, placing [one] foot on the [other] foot, mindful, fully knowing, having noted in the mind the wake-up time."
51123,manasikaritvā,manasikaritvā,MN107,,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ <b>manasikaritvā</b>,"In the middle watch of the night, you should make the lion's pose, [lying] on the right flank, placing [one] foot on the [other] foot, mindful, fully knowing, having noted in the mind the wake-up time."
51232,manussitthī,manuss'itthī,VIN1.3.1,,"mātugāmo nāma <b>manuss'itthī</b>, na yakkhī na petī na tiracchānagatā. antamaso tad'ahujātā api dārikā, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
51592,mahattarī,mahattarī,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na yakkhī na petī na tiracchānagatā. antamaso tad'ahujātā api dārikā, pag'eva <b>mahattarī</b>.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
51744,mahānadī,mahānadiyo,UD45,,<b>mahānadiyo</b> mahāsamuddaṃ patvā jahanti purimāni nāmagottāni,"The great rivers, upon reaching the mighty ocean, they give up (their) old names."
51886,mahāmoggallāna,mahāmoggallāno,UD45,,<b>mahāmoggallāno</b> taṃ puggalaṃ bāhāyaṃ gahetvā nikkhāmetvā yena bhagavā ten'upasaṅkami.,"The Great Mogallana seized that person by the arm, expelled (him), then approached the Blessed One."
52175,mātar,mātā,SN15.1,,"ayaṃ me <b>mātā</b>, tassā me mātu ayaṃ mātā iti, apariyādinnā eva bhikkhave, tassa purisassa mātumātaro assu.","""This [is] my mother, this [is] the mother of my mother""; [the sequence] of that man's mothers' mothers would not even be exhausted."
52210,mātu 2,mātā,SN15.1,,"ayaṃ me <b>mātā</b>, tassā me mātu ayaṃ mātā iti, apariyādinnā eva bhikkhave, tassa purisassa mātumātaro assu.","""This [is] my mother, this [is] the mother of my mother""; [the sequence] of that man's mothers' mothers would not even be exhausted."
52240,mātumātar,mātumātaro,SN15.1,,"ayaṃ me mātā, tassā me mātu ayaṃ mātā iti, apariyādinnā eva bhikkhave, tassa purisassa <b>mātumātaro</b> assu.","""This [is] my mother, this [is] the mother of my mother""; [the sequence] of that man's mothers' mothers would not even be exhausted."
52499,māsaparamaṃ,māsaparamaṃ,VIN PAT NP 3 (simpl),yes,"no ce assa pāripūri, <b>māsaparamaṃ</b> so bhikkhu taṃ cīvaraṃ nikkhipeyya, ce assa ūnassa pāripūriyā paccāsā.","If it [i.e. the robe-cloth] should not be [enough] for completion, that monk should set [it] aside for a month at the most if there should be the expectation for the completion of the deficiency"
52862,muñcitvā 1,muñcitvā,SN12.61,,seyyathāpi makkaṭo araññe sākhaṃ gaṇhati taṃ <b>muñcitvā</b> aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati,"Just like a monkey in the forest [who] grabs hold of a branch, releases it, then grabs hold of another and after releasing it, grabs hold of another."
53255,methuna 1,methunaṃ,VIN PAT PA 1,,yo pana bhikkhu sikkhaṃ apaccakkhāya dubbalyaṃ anāvikatvā <b>methunaṃ</b> dhammaṃ paṭiseveyya pārājiko hoti asaṃvāso,"And whichever monk, not renouncing the training, and not having disclosed his weakness, should engage in sexual activity, (that monk) is defeated and excommunicated."
53470,yakkhī,yakkhī,VIN1.3.1,,"mātugāmo nāma manuss'itthī, na <b>yakkhī</b> na petī na tiracchānagatā. antamaso tad'ahujātā api dārikā, pag'eva mahattarī.","[What] is called a woman [is] a human female, neither female demon nor female ghost nor female animal, even a girl born that very day, to say nothing of [one] older."
53544,yattha tattha,,,,,
53767,yannūnāhaṃ,yan'nūn'āhaṃ,MN27 (simpl),,yan'nūn'āhaṃ kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ pabbajeyyāmi,"Having shaved hair and beard, and having clothed myself in brown robes, let me go forth from the household life to homelessness. [What if I shave hair and beard, clothe myself in brown robes and go forth?]"
53905,yāgu,yāguyā,AN5.207,,"khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā <b>yāguyā</b>.","It wards off hunger, dispels thirst, settles wind, purifies the bladder, [and] digests remnants of undigested food. Indeed, monks, these are the five benefits of rice porridge."
53995,yāma 1,yāmaṃ,MN107,,rattiyā majjhimaṃ <b>yāmaṃ</b> dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,"In the middle watch of the night, you should make the lion's pose, [lying] on the right flank, placing [one] foot on the [other] foot, mindful, fully knowing, having noted in the mind the wake-up time."
54012,yāva tāva,,,,,
54013,yāva 1,yāva,DHP284,yes,"<b>yāva</b> hi vanatho na chijjati, aṇumatto api narassa nārīsu, paṭibaddhamano eva tāva so, vaccho khīrapako va mātari.","Indeed, as long as desire is not cut off, even the smallest, of a man enamoured with regard to women, just to that extent he [is] like a suckling calf towards [its] mother."
54163,yena tena,yena bhagavā tena,AN2.16,,atha kho aññataro brāhmaṇo <b>yena</b> bhagavā <b>tena</b> upasaṅkami. upasaṅkamitvā bhagavatā saddhiṃ sammodi,"After that, a certain brahmin approached the Blessed One. Having approached, he exchanged pleasantries with the Blessed One."
54169,yena 3,yena,UD45,,mahāmoggallāno taṃ puggalaṃ bāhāyaṃ gahetvā nikkhāmetvā <b>yena</b> bhagavā ten'upasaṅkami.,"The Great Mogallana seized that person by the arm, expelled (him), then approached the Blessed One."
54569,ratti,,,,,
55062,rukkhamūla,rukkhamūle,MN62 (simpl),,"atha kho āyasmā rāhulo, ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisitvā, tato paṭinivattitvā aññatarasmiṃ <b>rukkhamūle</b> nisīditvā","And then, after entering the village for alms food [and] coming back from that, [and] having sat down at the foot of a certain tree, Venerable Rāhula now face-to-face with the Blessed One, was instructed by exhortation."
55077,ruci,ruciṃ,VIN PAT SA 11 (simpl),,dhammavādī ca eso bhikkhu vinayavādī ca eso bhikkhu amhākaṃ ca eso bhikkhu chandaṃ ca <b>ruciṃ</b> ca ādāya voharati,"This monk who speaks according to the Dhamma, and this monk who speaks according to the Vinaya, speaks according to (i.e. in accordance with) our preference and approval"
57267,sañcaritta,sañcarittaṃ,VIN PAT SA 5,,yo pana bhikkhu <b>sañcarittaṃ</b> samāpajjeyya itthiyā vā purisamatiṃ purisassa vā itthimatiṃ,If any monk should engage in carrying proposals of man's intention to a woman or woman's intention to a man
57567,sata 1.1,,,,,
58376,sandassetvā,sandassetvā,SN47.10,,āyasmā ānando tā bhikkhuniyo dhammiyā kathāya <b>sandassetvā</b> samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā pakkāmi,"Venerable Ananda taught, instigated, fired up and delighted those nuns with a righteous talk, stood up from his seat and went."
58840,sabbattha 1,sabbattha,SNP16,yes,"etādisāni katvāna, <b>sabbattha</b> aparājitā, sabbattha sotthiṃ gacchanti","Having done [things] of this kind, victorious everywhere, they go everywhere safely."
