id,pali,selected_pali_word,class_source,extra,class_example,english_translation
46671,puthu 3,puthujjanabhūmiṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto <b>puthujjanabhūmiṃ</b>.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
46688,puthujjanabhūmi,puthujjanabhūmiṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto <b>puthujjanabhūmiṃ</b>.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
47362,pesuṇeyya,pesuṇeyye,SNP48,,"patilīno akuhako, apihālu amaccharī, appagabbho ajeguccho, <b>pesuṇeyye</b> ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
47440,potaliya,potaliya,AN4.100,,"imesaṃ kho, <b>potaliya</b>, catunnaṃ puggalānaṃ katamo te puggalo khamati abhikkantataro ca paṇītataro cāti?","Which of these four people seems good to you, Potaliya, more excellent and more refined?"
47466,porāṇa 2,porāṇametaṃ,DHP227,,"<b>porāṇametaṃ</b> atula, netaṃ ajjatanāmiva, nindanti tuṇhimāsīnaṃ, nindanti bahubhāṇinaṃ, mitabhāṇimpi nindanti, natthi loke anindito.","This is an ancient thing, Atula, not only related to the present. They blame one sitting silently, they blame one talking a lot, they blame one measured in speech. There is not (anyone) in the world not blamed."
47996,balamattā,balamattā,MN39,,"ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañca me nacchādesi, na ca me āsi kāye <b>balamattā</b>","Previously I was truly sick, suffering, extremely ill. Food did not please me and there was no strength in my body."
48135,bahutthika,bahutthikāni,SN20.3,yes,"seyyathāpi, bhikkhave, yāni kānici kulāni <b>bahutthikāni</b> appapurisāni tāni suppadhaṃsiyāni honti corehi kumbhatthenakehi.","Just like, monks, whichever families with many women and few men are easily overcome by robbers and burglars ..."
48169,bahubhāṇī,bahubhāṇinaṃ,DHP227,,"porāṇametaṃ atula, netaṃ ajjatanāmiva, nindanti tuṇhimāsīnaṃ, nindanti <b>bahubhāṇinaṃ</b>, mitabhāṇimpi nindanti, natthi loke anindito.","This is an ancient thing, Atula, not only related to the present. They blame one sitting silently, they blame one talking a lot, they blame one measured in speech. There is not (anyone) in the world not blamed."
48311,bālya,bālyā,SN22.1,,"yo hi, gahapati, imaṃ kāyaṃ pariharanto muhuttampi ārogyaṃ paṭijāneyya, kimaññatra <b>bālyā</b>?","Who, carrying around this body, would claim health, even for a moment, apart from foolishness!?"
48406,bāḷha,bāḷhagilāno,MN39,,"ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito <b>bāḷhagilāno</b>, bhattañca me nacchādesi, na ca me āsi kāye balamattā","Previously I was truly sick, suffering, extremely ill. Food did not please me and there was no strength in my body."
49692,bhāṇī,bahubhāṇinaṃ,DHP227,,"porāṇametaṃ atula, netaṃ ajjatanāmiva, nindanti tuṇhimāsīnaṃ, nindanti bahu<b>bhāṇinaṃ</b>, mitabhāṇimpi nindanti, natthi loke anindito.","This is an ancient thing, Atula, not only related to the present. They blame one sitting silently, they blame one talking a lot, they blame one measured in speech. There is not (anyone) in the world not blamed."
50211,bhūmi 4,bhūmiṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
50377,bhogga 2.1,bhoggaṃ,AN3.36,,(addasa) āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā jiṇṇaṃ gopānasivaṅkaṃ <b>bhoggaṃ</b> daṇḍaparāyaṇaṃ pavedhamānaṃ gacchantaṃ,"[Didn't you ever see among human beings a man or woman] eighty or ninety or one hundred years old (lit: from birth), worn out, crooked as a rafter, bent, walking along trembling, supported by a staff….?"
50480,makkhī,makkhī,SNP7,,"kodhano upanāhī ca, pāpam<b>akkhī</b> ca yo naro, vipannadiṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
51072,madhuragga 2,madhur'aggehi'pi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, <b>madhur'aggehi</b>'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
52368,māyāvī 1,māyāvī,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, vipannadiṭṭhi <b>māyāvī</b>, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
52652,mita 1,mitabhāṇimpi,DHP227,,"porāṇametaṃ atula, netaṃ ajjatanāmiva, nindanti tuṇhimāsīnaṃ, nindanti bahubhāṇinaṃ, <b>mitabhāṇimpi</b> nindanti, natthi loke anindito.","This is an ancient thing, Atula, not only related to the present. They blame one sitting silently, they blame one talking a lot, they blame one measured in speech. There is not (anyone) in the world not blamed."
52655,mitabhāṇī,mitabhāṇimpi,DHP227,,"porāṇametaṃ atula, netaṃ ajjatanāmiva, nindanti tuṇhimāsīnaṃ, nindanti bahubhāṇinaṃ, <b>mitabhāṇimpi</b> nindanti, natthi loke anindito.","This is an ancient thing, Atula, not only related to the present. They blame one sitting silently, they blame one talking a lot, they blame one measured in speech. There is not (anyone) in the world not blamed."
53071,muhuttampi,muhuttampi,SN22.1,,"yo hi, gahapati, imaṃ kāyaṃ pariharanto <b>muhuttampi</b> ārogyaṃ paṭijāneyya, kimaññatra bālyā?","Who, carrying around this body, would claim health, even for a moment, apart from foolishness!?"
53827,yasavant,yasavā,AN5.37,,"sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu <b>yasavā</b> hoti, yattha yatth'ūpapajjatī'ti.","“The intelligent man, [who is a] bestower of happiness, obtains happiness; having given long-life, strength, beauty, happiness and understanding, he has long life and is renowned wherever he is reborn.”"
54115,yuta,yuto,SNP48,,"patilīno akuhako, apihālu amaccharī, appagabbho ajeguccho, pesuṇeyye ca no <b>yuto</b>.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
56092,loṇika,loṇikehi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, <b>loṇikehi</b>'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
57481,sañhita,anatthasañhito,SN56.11,,yo c'āyaṃ attakilamath'ānuyogo dukkho anariyo <b>anatthasañhito</b>.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
57743,sattama 2.1,sattamaṃ,AN7.6,,"saddhādhanaṃ sīladhanaṃ, hirī ottappiyaṃ dhanaṃ, sutadhanañ'ca cāgo ca, paññā ve <b>sattamaṃ</b> dhanaṃ.","Wealth of faith, wealth of ethical conduct, [the wealth of] sense of shame and] fear of wrongdoing, wealth of learning [and] generosity, and wisdom, indeed, the most excellent [kind] of value."
58015,saddahati,saddahati,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ <b>saddahati</b> adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
58077,saddhādhana,saddhādhanaṃ,AN7.6,,"saddhādhanaṃ sīladhanaṃ, hirī ottappiyaṃ dhanaṃ, sutadhanañ'ca cāgo ca, paññā ve sattamaṃ dhanaṃ.","Wealth of faith, wealth of ethical conduct, [the wealth of] sense of shame and] fear of wrongdoing, wealth of learning [and] generosity, and wisdom, indeed, the most excellent [kind] of value."
58079,saddhānusārī 1,saddhānusārī,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati <b>saddhānusārī</b>, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
58129,sanantana,sanantano,DHP5,,"na hi verena verāni, sammant'īdha kudācanaṃ, averena ca sammanti, esa dhammo <b>sanantano</b>.","Indeed, in this world, hatred is never appeased by hatred; hatred is appeased by non-hatred. This is an eternal truth."
58748,sappurisabhūmi,sappurisabhūmiṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, <b>sappurisabhūmiṃ</b> okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
60719,sammati 1.1,sammant'īdha,DHP5,,"na hi verena verāni, <b>sammant'īdha</b> kudācanaṃ, averena ca sammanti, esa dhammo sanantano.","Indeed, in this world, hatred is never appeased by hatred; hatred is appeased by non-hatred. This is an eternal truth."
60725,sammatta 2.1,sammant'īdha,DHP5,,"na hi verena verāni, <b>sammant'īdha</b> kudācanaṃ, averena ca sammanti, esa dhammo sanantano.","Indeed, in this world, hatred is never appeased by hatred; hatred is appeased by non-hatred. This is an eternal truth."
60727,sammattaniyāma,sammattaniyāmaṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto <b>sammattaniyāmaṃ</b>, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
62113,sāṭheyya,sāṭheyyāni,AN8.13,,"yāni kho panassa honti <b>sāṭheyyāni</b> kūṭeyyāni jimheyyāni vaṅkeyyāni, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.","Whatever treachery, crookedness, deceitfulness and dishonesty he has, he is someone who openly reveals those things to the teacher or wise fellow monks."
63165,sīladhana,sīladhanaṃ,AN7.6,,"saddhādhanaṃ <b>sīladhanaṃ</b>, hirī ottappiyaṃ dhanaṃ, sutadhanañ'ca cāgo ca, paññā ve sattamaṃ dhanaṃ.","Wealth of faith, wealth of ethical conduct, [the wealth of] sense of shame and] fear of wrongdoing, wealth of learning [and] generosity, and wisdom, indeed, the most excellent [kind] of value."
63772,suta 1.4,sutadhanañ'ca,AN7.6,,"saddhādhanaṃ sīladhanaṃ, hirī ottappiyaṃ dhanaṃ, <b>sutadhanañ'ca</b> cāgo ca, paññā ve sattamaṃ dhanaṃ.","Wealth of faith, wealth of ethical conduct, [the wealth of] sense of shame and] fear of wrongdoing, wealth of learning [and] generosity, and wisdom, indeed, the most excellent [kind] of value."
63778,sutadhana,sutadhanañ'ca,AN7.6,,"saddhādhanaṃ sīladhanaṃ, hirī ottappiyaṃ dhanaṃ, <b>sutadhanañ'ca</b> cāgo ca, paññā ve sattamaṃ dhanaṃ.","Wealth of faith, wealth of ethical conduct, [the wealth of] sense of shame and] fear of wrongdoing, wealth of learning [and] generosity, and wisdom, indeed, the most excellent [kind] of value."
64163,suppadhaṃsiya,suppadhaṃsiyāni,SN20.3,yes,"seyyathāpi, bhikkhave, yāni kānici kulāni bahutthikāni appapurisāni tāni <b>suppadhaṃsiyāni</b> honti corehi kumbhatthenakehi.","Just like, monks, whichever families with many women and few men are easily overcome by robbers and burglars ..."
64585,suvatthi 1,suvatthi,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena <b>suvatthi</b> hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
65548,vaṅka 1,vaṅkeyyāni,AN8.13,,"yāni kho panassa honti sāṭheyyāni kūṭeyyāni jimheyyāni <b>vaṅkeyyāni</b>, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.","Whatever treachery, crookedness, deceitfulness and dishonesty he has, he is someone who openly reveals those things to the teacher or wise fellow monks."
65563,vaṅkeyya,vaṅkeyyāni,AN8.13,,"yāni kho panassa honti sāṭheyyāni kūṭeyyāni jimheyyāni <b>vaṅkeyyāni</b>, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.","Whatever treachery, crookedness, deceitfulness and dishonesty he has, he is someone who openly reveals those things to the teacher or wise fellow monks."
65894,vaṇṇa 1.01,vaṇṇaṃ,AN5.37,,"sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ <b>vaṇṇaṃ</b>, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjatī'ti.","“The intelligent man, [who is a] bestower of happiness, obtains happiness; having given long-life, strength, beauty, happiness and understanding, he has long life and is renowned wherever he is reborn.”"
66556,vassasatika,vassasatikaṃ,AN3.36,,(addasa) āsītikaṃ vā nāvutikaṃ vā <b>vassasatikaṃ</b> vā jātiyā jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ daṇḍaparāyaṇaṃ pavedhamānaṃ gacchantaṃ,"[Didn't you ever see among human beings a man or woman] eighty or ninety or one hundred years old (lit: from birth), worn out, crooked as a rafter, bent, walking along trembling, supported by a staff….?"
68320,vipanna 1,vipannadiṭṭhi,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, <b>vipannadiṭṭhi</b> māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
68322,vipannadiṭṭhi,vipannadiṭṭhi,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, <b>vipannadiṭṭhi</b> māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
69858,vītivatta 2,vītivatto,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, <b>vītivatto</b> puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
70836,hatthato,hatthato,VIN PAT NP 5,,"yo pana bhikkhu aññātikāya bhikkhuniyā <b>hatthato</b> cīvaraṃ paṭiggaṇheyya, aññatra pārivattakā, nissaggiyaṃ pācittiyaṃ.","If any monk should accept a robe from the hand of a nun, not related by blood, except in an exchange, [it is] an offence requiring confession with forfeiture."
